 -942.465085  7.57162476  3.85730243
 -910.565684  13.7423096  3.89048004
 -878.662878  16.916626  3.91365218
 -846.756667  11.494873  3.89309645
 -814.84705  12.5378723  3.89136767
 -782.934027  9.45861816  3.92555475
 -751.017598  14.9671631  3.98500752
 -719.097762  3.27386475  3.89331985
 -687.174519  2.17987061  3.83113456
 -655.247868 -4.26428223  3.78124452
 -623.31781  1.42105103  3.77673125
 -591.384343 -4.56378174  3.73422122
 -559.447468  0.529876709  3.73774505
 -527.507183  3.77496338  3.96686554
 -495.56349  21.0263367  3.69093871
 -463.616386  65.5014648  3.86522794
 -431.665873  218.736969  4.39265776
 -399.711949  382.755127  4.91039753
 -367.754615  461.86618  5.2137928
 -335.793869  504.654816  5.39679432
 -303.829712  481.67334  5.37640715
 -271.862143  398.686218  5.16334009
 -239.891161  328.134308  4.96871519
 -207.916768  291.335693  4.85383034
 -175.938961  256.598053  4.81963825
 -143.957741  232.24649  5.06017828
 -111.973107  209.058411  5.12668896
 -79.9850587  188.483093  4.67969131
 -47.9935964  178.411957  4.31416893
 -15.9987192  165.146393  4.20100069
  15.9995731  171.195831  4.18904495
  48.0012809  177.668274  4.19265366
  80.0064045  199.864014  4.26748753
  112.014944  230.788574  4.37239552
  144.026901  261.368347  4.47953653
  176.042275  294.631256  4.72739172
  208.061065  338.657837  5.45027494
  240.083274  412.793488  5.97260141
  272.1089  528.469543  5.86792755
  304.137946  663.019409  5.87226915
  336.170409  677.786987  5.86739063
  368.206292  527.140015  5.51002789
  400.245595  361.311462  5.06150961
  432.288317  206.949677  4.5697875
  464.33446  90.1010132  4.1546483
  496.384023  36.6973267  3.91910243
  528.437008  19.4586487  3.81327057
  560.493413  9.506073  3.73651338
  592.553241  10.6612549  3.6884706
  624.61649  13.0935669  3.66415668
  656.683162  8.70513916  3.63574004
  688.753256  3.61749268  3.60805655
  720.826774  8.63174438  3.61542892
  752.903716  2.44277954  3.71971273
  784.984081  7.83679199  3.61763597
  817.067871  9.76379395  3.59322023
  849.155085  1.6914978  3.56124783
  881.245724  6.75680542  3.57468462
  913.339789  15.1888123  3.6093297
  945.437279  9.51016235  3.61891246
